objectid,cl,logradouro,codbairro,bairro,total_transações,uso,média_percentual_transferido,média_área_terreno,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,source
1332414,034017,RUA ARATANHA,144,Campo Grande,2,TERRITORIAL,100.0,228.5,195777.035,195777.035,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332415,040873,ETR DO TINGUI,144,Campo Grande,9,TERRITORIAL,100.0,257.111111,39260.532222,39260.532222,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332416,102087,RUA SEABRA,144,Campo Grande,3,TERRITORIAL,100.0,426.0,271544.7,271544.7,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332417,130310,RUA K PAL 19789,144,Campo Grande,3,TERRITORIAL,100.0,360.0,70913.21,70913.21,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332418,141192,RUA ITUMBIARA,144,Campo Grande,3,TERRITORIAL,100.0,128.0,118800.79,118800.79,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332419,161745,RUA VIRGOLINO ALVES CARDIA,144,Campo Grande,2,TERRITORIAL,100.0,120.0,45820.84,45820.84,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332420,175240,RUA SEVERINO DA SILVA,144,Campo Grande,4,TERRITORIAL,100.0,259.5,198809.5075,198809.5075,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332421,181115,RUA THIAGO PONTES,144,Campo Grande,3,TERRITORIAL,100.0,153.0,140621.35,140621.35,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332422,189548,RUA EVALDO LUIZ DE SOUZA,144,Campo Grande,2,TERRITORIAL,100.0,139.0,26001.42,26001.42,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332423,192450,RUA MAURO FERREIRA LEAO,144,Campo Grande,3,TERRITORIAL,100.0,229.666666,86550.48,86550.48,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332424,199026,RUA CAFE PORA,144,Campo Grande,2,TERRITORIAL,100.0,144.0,58912.505,58912.505,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332425,203240,RUA ITAMARAJU,144,Campo Grande,3,TERRITORIAL,100.0,175.0,162744.236666,162744.236666,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332426,212027,RUA ARTUR DA TAVOLA (ESCRITOR),144,Campo Grande,4,TERRITORIAL,100.0,138.5,53730.39,53730.39,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332427,212290,RUA CAFURINGA (JOG FUTEBOL),144,Campo Grande,7,TERRITORIAL,100.0,141.142857,138715.755714,138715.755714,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332428,214239,RUA FRANCISCO IGLESIAS,144,Campo Grande,8,TERRITORIAL,100.0,180.0,155168.41,155168.41,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332429,214809,RUA ELSI SIEMSEN,144,Campo Grande,2,TERRITORIAL,100.0,402.0,341855.37,341855.37,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332430,214858,RUA JACQUES COUSTEAU,144,Campo Grande,2,TERRITORIAL,100.0,125.0,22910.04,22910.04,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332431,221218,RUA JORN GENETON MORAES NETO,144,Campo Grande,10,TERRITORIAL,50.0,367.2,20458.097,40916.194,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332432,221309,RUA BETY ORSINI (JORN),144,Campo Grande,2,TERRITORIAL,75.0,362.5,32811.83,44645.61,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332433,222059,RUA ALDO MALAGOLI,144,Campo Grande,2,TERRITORIAL,100.0,126.0,121225.3,121225.3,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332434,224832,RUA LUIZ CARLOS TOURINHO,144,Campo Grande,2,TERRITORIAL,100.0,360.0,313820.99,313820.99,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332435,228015,RUA 2 PAA 12034/PAL 46683,144,Campo Grande,4,TERRITORIAL,75.0,305.5,93417.8925,124102.6,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332436,015263,ETR CACHAMORRA,151,Guaratiba                 ,21,TERRITORIAL,100.0,387.0,72504.407142,72504.407142,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332437,029587,ETR DO MAGARCA,151,Guaratiba                 ,2,TERRITORIAL,100.0,268.5,47126.435,47126.435,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332438,031286,ETR DA MATRIZ,151,Guaratiba                 ,7,TERRITORIAL,100.0,329.428571,81593.402857,81593.402857,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332439,125708,RUA COLE (COMEDIANTE),151,Guaratiba                 ,3,TERRITORIAL,100.0,300.0,46407.03,46407.03,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332440,125740,RUA 38 PAL 18529,151,Guaratiba                 ,3,TERRITORIAL,100.0,318.0,40457.41,40457.41,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332441,126318,RUA 96 PAL 18529,151,Guaratiba                 ,2,TERRITORIAL,100.0,300.0,36972.62,36972.62,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332442,135897,RUA DONATELLO,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,77853.72,77853.72,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332443,136176,RUA FRANCISCO KARAM,151,Guaratiba                 ,2,TERRITORIAL,100.0,355.0,70498.285,70498.285,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332444,136192,RUA DURVAL DE MORAES,151,Guaratiba                 ,2,TERRITORIAL,100.0,362.0,68282.38,68282.38,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332445,213538,RUA JACKIE PARIS (CANTOR),151,Guaratiba                 ,2,TERRITORIAL,100.0,225.0,40544.53,40544.53,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332446,225417,RUA LUIZ CHAVES,151,Guaratiba                 ,2,TERRITORIAL,100.0,626.0,244387.07,244387.07,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332447,126599,RUA SOLD PRIM CANES,153,Pedra de Guaratiba        ,2,TERRITORIAL,100.0,300.0,149377.1,149377.1,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332448,126615,RUA EURICLYDES DE JESUS ZERBINI(ME,153,Pedra de Guaratiba        ,2,TERRITORIAL,100.0,300.0,136578.97,136578.97,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332449,106674,RUA EDMUNDO JUNIOR,159,Parque Colúmbia           ,2,TERRITORIAL,100.0,313.5,100122.64,100122.64,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332450,200071,RUA 1 PAL 40976,144,Campo Grande,6,TERRITORIAL,100.0,15417.666666,172325.23,172325.23,PROMESSA DE COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332451,061069,AVN PRES VARGAS,005,Centro                    ,2,TERRITORIAL,100.0,132.0,1258233.0,1258233.0,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332452,086140,RUA COUTO FERNANDES,017,Laranjeiras               ,3,TERRITORIAL,50.0,418.333333,261000.003333,522000.006666,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332453,076711,RUA MARQ DE SAO VICENTE,029,Gávea                     ,2,TERRITORIAL,4.555,537.0,364168.0,7993922.5,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332454,024075,RUA GUAIBA,045,Brás de Pina,3,TERRITORIAL,100.0,320.0,92663.336666,92663.336666,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332455,021865,RUA EWBANCK DA CAMARA,083,Madureira                 ,2,TERRITORIAL,100.0,368.0,281591.105,281591.105,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332456,046417,RUA UCA,099,Jardim Guanabara          ,2,TERRITORIAL,33.13,625.0,128214.52,386990.35,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332457,001271,RUA PROF LINDOLFO GOMES,114,Pavuna                    ,19,TERRITORIAL,100.0,1434.0,1237241.58,1237241.58,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332458,211797,RUA JOSE AUGUSTO DE MORAES,114,Pavuna                    ,3,TERRITORIAL,100.0,125.0,116840.236666,116840.236666,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332459,024331,ETR DOS BANDEIRANTES,115,Jacarepaguá               ,2,TERRITORIAL,75.0,1394.5,1282183.135,1953392.365,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332460,059154,RUA PROF GOMES DE SOUZA,115,Jacarepaguá               ,4,TERRITORIAL,50.83,2334.5,463574.5425,2043766.8675,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332461,208157,RUA DA ADORACAO,119,Curicica                  ,2,TERRITORIAL,100.0,225.0,145763.48,145763.48,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332462,204206,RUA JOAO ALBERTO DOS SANTOS,121,Pechincha                 ,2,TERRITORIAL,100.0,885.0,384611.77,384611.77,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332463,048777,RUA CONEGO FELIPE,122,Taquara                   ,2,TERRITORIAL,100.0,569.0,432085.05,432085.05,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332464,034660,ETR DO PICAPAU,127,Itanhangá                 ,2,TERRITORIAL,100.0,1681.5,264999.99,264999.99,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332465,218750,RUA PAULO VIVEIROS,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,600.0,870000.01,870000.01,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332466,225607,RUA ANGELO DE AQUINO,128,Barra da Tijuca           ,3,TERRITORIAL,100.0,712.666666,1781666.666666,1781666.666666,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332467,225656,RUA FERNANDO BARBOSA LIMA,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,685.0,1712500.01,1712500.01,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332468,135806,RUA TASSO DA SILVEIRA,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,59950.18,59950.18,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332469,136036,RUA VARGEM DO CEDRO,151,Guaratiba                 ,2,TERRITORIAL,100.0,497.5,116913.83,116913.83,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332470,001016,RUA SURUMU,153,Pedra de Guaratiba        ,5,TERRITORIAL,12.69,7485.8,245975.094,2081364.832,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332471,125534,RUA SOLD ANELIO DA LUZ,153,Pedra de Guaratiba        ,2,TERRITORIAL,50.0,360.0,97372.74,194745.48,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332472,086157,RUA OSWALDO SEABRA,017,Laranjeiras               ,2,TERRITORIAL,75.0,530.0,386000.0,551999.995,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332473,067520,ETR DA CANOA,031,São Conrado               ,2,TERRITORIAL,100.0,1729.0,830000.01,830000.01,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332474,067660,RUA CAPURI,031,São Conrado               ,2,TERRITORIAL,100.0,758.0,831162.84,831162.84,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332475,087890,RUA DOUTOR DILERMANDO CRUZ,033,Tijuca                    ,2,TERRITORIAL,50.0,400.0,143295.29,286590.58,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332476,083451,BLV VINTE E OITO DE SETEMBRO,036,Vila Isabel               ,2,TERRITORIAL,100.0,601.5,2599999.99,2599999.99,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332477,018176,RUA JOAO ROMEIRO,082,Cascadura                 ,2,TERRITORIAL,100.0,1139.5,457855.665,457855.665,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332478,029744,RUA MAMBUCABA,110,Coelho Neto               ,2,TERRITORIAL,100.0,600.0,54562.76,54562.76,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332479,015354,ETR CAFUNDA,122,Taquara                   ,4,TERRITORIAL,25.615,21741.75,41400.1025,1446823.845,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332480,021493,ETR DO ENGENHO VELHO,122,Taquara                   ,3,TERRITORIAL,35.686666,3097.333333,143830.193333,1233755.173333,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332481,208074,RUA ARMANDO SARMENTO,127,Itanhangá                 ,2,TERRITORIAL,100.0,1845.5,1759999.995,1759999.995,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332482,187963,RUA MAYSA,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,1043.0,3963400.0,3963400.0,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332483,223537,RUA BERNARDO GOLDWASSER,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,602.0,2004660.01,2004660.01,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332484,225706,RUA ESTER DE FIGUEIREDO FERRAZ,128,Barra da Tijuca           ,3,TERRITORIAL,100.0,623.0,1557500.0,1557500.0,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332485,094326,RUA PROF SANTOS MOREIRA,130,Vargem Pequena            ,5,TERRITORIAL,2.482,4938.0,32364.99,1333038.626,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332486,009639,VIA SERV 8 PAL 20489,131,Vargem Grande             ,2,TERRITORIAL,2.505,12595.0,20519.84,834056.81,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332487,097337,ETR CAP PEDRO AFONSO,131,Vargem Grande             ,2,TERRITORIAL,19.645,1856.5,45465.465,235635.85,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332488,101329,VIA SERV A PAL 19170,131,Vargem Grande             ,2,TERRITORIAL,100.0,12158.5,872643.32,872643.32,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332489,103473,AVN GENARO DE CARVALHO,132,Recreio dos Bandeirantes  ,2,TERRITORIAL,36.86,572.5,1057881.275,4241464.655,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332490,130708,RUA IVAN MOTA DIAS PAL 22898,132,Recreio dos Bandeirantes  ,2,TERRITORIAL,100.0,945.0,1199999.99,1199999.99,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332491,474072,RUA WALMOR CHAGAS (ATOR),132,Recreio dos Bandeirantes  ,7,TERRITORIAL,47.714285,647.571428,462085.714285,984089.797142,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332492,165704,PRC FEDERICO FELLINI,141,Bangu,3,TERRITORIAL,100.0,471.666666,210097.74,210097.74,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332493,203158,RUA ANTONIO FRAGA,141,Bangu,2,TERRITORIAL,100.0,203.5,107494.875,107494.875,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332494,166793,RUA ARTHUR CHELLES,143,Santíssimo                ,3,TERRITORIAL,100.0,120.0,26468.17,26468.17,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332495,188557,RUA MARTINHO DE HARO,143,Santíssimo                ,18,TERRITORIAL,100.0,197.777777,42833.986666,42833.986666,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332496,197277,RUA JOSE MARTINS PIRES,143,Santíssimo                ,3,TERRITORIAL,100.0,225.0,40409.416666,40409.416666,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332497,215731,RUA C PAA 11663/PAL 45187,143,Santíssimo                ,2,TERRITORIAL,100.0,141.0,33640.84,33640.84,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332498,036889,ETR RIO DO A,144,Campo Grande,10,TERRITORIAL,92.5,1763.2,647874.289,667514.191,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332499,055269,ETR SERRA ALTA,144,Campo Grande,2,TERRITORIAL,100.0,167.5,42224.06,42224.06,COMPRA E VENDA,2016,Prefeitura da Cidade do Rio de Janeiro
1332500,014316,ETR BOCA DO MATO,130,Vargem Pequena            ,2,TERRITORIAL,0.77,7967.0,193401.17,25117035.06,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332501,094326,RUA PROF SANTOS MOREIRA,130,Vargem Pequena            ,4,TERRITORIAL,3.3075,4938.0,42820.615,1295203.945,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332502,137547,RUA SALOMAO MALINA,130,Vargem Pequena            ,10,TERRITORIAL,21.399,8583.1,156910.766,2400518.039,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332503,137562,RUA PAULO ROBERTO MATHEUS,130,Vargem Pequena            ,4,TERRITORIAL,13.3075,19827.5,159472.2475,2382581.455,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332504,037531,CAM DO SACARRAO,131,Vargem Grande             ,3,TERRITORIAL,0.58,33517.0,5529.206666,953454.416666,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332505,035089,ETR DO PONTAL,132,Recreio dos Bandeirantes  ,3,TERRITORIAL,62.14,700.666666,1209000.01,1924673.316666,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332506,095471,AVN DAS AMERICAS,132,Recreio dos Bandeirantes  ,8,TERRITORIAL,93.75,1212.375,4764439.7,5201939.69875,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332507,103606,RUA ODILON DUARTE BRAGA,132,Recreio dos Bandeirantes  ,2,TERRITORIAL,5.98,487.0,380969.065,6142462.365,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332508,104208,RUA VENANCIO VELOSO,132,Recreio dos Bandeirantes  ,2,TERRITORIAL,55.0,622.0,2068499.995,11518499.95,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332509,104513,RUA MARIO FAUSTINO,132,Recreio dos Bandeirantes  ,10,TERRITORIAL,10.0,650.0,258400.001,2543571.448,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332510,227546,RUA ANDRE URANI,132,Recreio dos Bandeirantes  ,8,TERRITORIAL,50.0,648.375,679172.81625,1358345.6325,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332511,130591,RUA SANTA MELANIA,139,Realengo                  ,2,TERRITORIAL,50.0,297.0,56132.555,112265.105,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332512,015909,ETR CANCELA PRETA,140,Padre Miguel              ,2,TERRITORIAL,100.0,144.0,51477.05,51477.05,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332513,166306,RUA EDGAR CUNHA ANTUNES,140,Padre Miguel              ,2,TERRITORIAL,100.0,142.5,38670.905,38670.905,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332514,035279,ETR DA POSSE,143,Santíssimo                ,2,TERRITORIAL,100.0,507.0,164809.58,164809.58,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332515,040477,RUA TEIXEIRA CAMPOS,143,Santíssimo                ,8,TERRITORIAL,100.0,494.375,71087.96875,71087.96875,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332516,013474,ETR CARVALHO RAMOS,144,Campo Grande,4,TERRITORIAL,100.0,31973.75,9051318.3225,9051318.3225,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332517,015735,ETR DO CAMPINHO,144,Campo Grande,4,TERRITORIAL,100.0,9860.25,2606937.49,2606937.49,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332518,017152,AVN CESARIO DE MELO,144,Campo Grande,2,TERRITORIAL,100.0,10495.0,3329841.9,3329841.9,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332519,050344,RUA ARICURI,144,Campo Grande,2,TERRITORIAL,100.0,243.0,211387.2,211387.2,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332520,057190,RUA GRAMADO,144,Campo Grande,2,TERRITORIAL,100.0,374.0,269120.2,269120.2,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332521,117069,RUA CONDADO,144,Campo Grande,2,TERRITORIAL,100.0,600.0,56658.67,56658.67,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332522,119446,RUA ARNALDO SERVULO DA ROCHA,144,Campo Grande,3,TERRITORIAL,100.0,254.333333,223458.046666,223458.046666,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332523,130229,RUA B PAL 19789,144,Campo Grande,2,TERRITORIAL,100.0,360.0,51214.91,51214.91,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332524,130245,RUA D PAL 19789,144,Campo Grande,8,TERRITORIAL,100.0,391.125,78140.89625,78140.89625,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332525,130286,RUA H PAL 19789,144,Campo Grande,3,TERRITORIAL,100.0,462.0,71175.583333,71175.583333,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332526,130401,RUA T PAL 19789,144,Campo Grande,2,TERRITORIAL,100.0,491.0,124097.645,124097.645,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332527,137208,RUA JOSE SOARES FERREIRA,144,Campo Grande,2,TERRITORIAL,100.0,303.5,39983.815,39983.815,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332528,163121,RUA GENESIO PITANGA,144,Campo Grande,3,TERRITORIAL,100.0,180.0,145470.38,145470.38,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332529,163311,RUA MONTE LINDO,144,Campo Grande,2,TERRITORIAL,100.0,128.0,126074.315,126074.315,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332530,163469,RUA DINAELZA SANTANA COQUEIRO,144,Campo Grande,2,TERRITORIAL,100.0,153.0,128498.82,128498.82,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332531,170662,RUA CONCEICAO MARIA MARTINS,144,Campo Grande,2,TERRITORIAL,100.0,120.0,51275.69,51275.69,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332532,170670,RUA DOS AMIGOS,144,Campo Grande,2,TERRITORIAL,100.0,140.0,62185.415,62185.415,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332533,181131,RUA SURUCUA,144,Campo Grande,6,TERRITORIAL,100.0,469.666666,296597.915,296597.915,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332534,249425,RUA SAMBA TRAZENDO ALVORADA,144,Campo Grande,2,TERRITORIAL,75.0,562.5,342611.895,462094.2,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332535,042010,RUA SEABRA FILHO,146,Inhoaíba                  ,3,TERRITORIAL,100.0,367.0,119936.803333,119936.803333,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332536,180901,RUA NICOLINO COPIA,147,Cosmos                    ,2,TERRITORIAL,100.0,235.0,56220.865,56220.865,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332537,180927,RUA JOSE DA CONCEICAO SANTOS,147,Cosmos                    ,2,TERRITORIAL,100.0,120.0,28110.43,28110.43,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332538,045252,ETR DE MANGUARIBA,148,Paciência                 ,2,TERRITORIAL,100.0,20009.0,308548.38,308548.38,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332539,000653,AVN ALTO MARANHAO,151,Guaratiba                 ,4,TERRITORIAL,100.0,448.0,70375.3975,70375.3975,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332540,000687,RUA SAPUCAI MIRIM,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,37284.4,37284.4,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332541,006163,RUA ALTO GARCAS,151,Guaratiba                 ,2,TERRITORIAL,100.0,225.0,31713.16,31713.16,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332542,006270,RUA SILVANIA,151,Guaratiba                 ,2,TERRITORIAL,100.0,229.0,41569.96,41569.96,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
1332543,006502,RUA 75 PAL 16810,151,Guaratiba                 ,5,TERRITORIAL,100.0,225.0,18856.48,18856.48,COMPRA E VENDA,2015,Prefeitura da Cidade do Rio de Janeiro
